STFIP,PLFIP,NAME,ST,LAT,LON,POP,ALAND,AWATER,LSAD,FUNCSTAT,CBSA,ISCUS
8,25550,Fairmount CDP,CO,39.792569,-105.171157,9324,6.081,0.197,57,S,,true
8,25610,Fairplay,CO,39.225061,-105.996386,724,1.147,0.009,43,A,,true
8,26270,Federal Heights,CO,39.864973,-105.01534,14382,1.776,0.002,25,A,,true
8,26600,Firestone,CO,40.155775,-104.94863,16381,13.568,0.659,43,A,,true
8,26765,Flagler,CO,39.297175,-103.067568,567,1.37,0.0,43,A,,true
8,26875,Fleming,CO,40.682075,-102.839631,428,0.489,0.0,43,A,,true
8,27040,Florence,CO,38.379615,-105.10023,3822,4.276,0.006,25,A,,true
8,27095,Florissant CDP,CO,38.944557,-105.28987,128,0.516,0.0,57,S,,true
8,27175,Floyd Hill CDP,CO,39.719713,-105.434904,1048,6.29,0.003,57,S,,true
8,27370,Fort Carson CDP,CO,38.687426,-104.748914,17693,27.969,0.029,57,S,,true
8,27535,Fort Garland CDP,CO,37.427916,-105.435008,464,0.376,0.0,57,S,,true
8,27700,Fort Lupton,CO,40.082805,-104.806972,7955,12.146,0.053,25,A,,true
8,27865,Fountain,CO,38.68902,-104.680559,29802,22.501,0.025,25,A,,true
8,27950,Four Square Mile CDP,CO,39.680723,-104.887924,22872,2.702,0.0,57,S,,true
8,27975,Fowler,CO,38.130619,-104.026096,1253,0.559,0.004,43,A,,true
8,28105,Foxfield,CO,39.58814,-104.785741,754,1.323,0.0,43,A,,true
8,28250,Franktown CDP,CO,39.390015,-104.74239,409,2.944,0.014,57,S,,true
8,28305,Fraser,CO,39.923294,-105.805268,1400,3.457,0.005,43,A,,true
8,28360,Frederick,CO,40.105907,-104.974497,14513,15.096,0.125,43,A,,true
8,28690,Frisco,CO,39.578482,-106.090973,2913,1.672,0.107,43,A,,true
8,28745,Fruita,CO,39.155957,-108.730769,13395,7.892,0.291,25,A,,true
8,28800,Fruitvale CDP,CO,39.093277,-108.478913,8271,2.906,0.0,57,S,,true
8,28830,Fulford CDP,CO,39.518492,-106.65874,0,0.222,0.0,57,S,,true
8,29185,Garden City,CO,40.394591,-104.689494,254,0.113,0.0,43,A,,true
8,29240,Gardner CDP,CO,37.788866,-105.164458,106,2.472,0.0,57,S,,true
8,29295,Garfield CDP,CO,38.549268,-106.289276,27,0.341,0.0,57,S,,true
8,29625,Genesee CDP,CO,39.687901,-105.271205,3610,6.621,0.006,57,S,,true
8,29680,Genoa,CO,39.278218,-103.498717,153,0.31,0.0,43,A,,true
8,29735,Georgetown,CO,39.717886,-105.694488,1118,0.997,0.101,43,A,,true
8,29845,Gerrard CDP,CO,37.678349,-106.575244,264,1.198,0.0,57,S,,true
8,29955,Gilcrest,CO,40.284156,-104.782024,1029,0.811,0.0,43,A,,true
8,30340,Glendale,CO,39.703052,-104.936157,4613,0.568,0.002,25,A,,true
8,30350,Glendale CDP,CO,40.086911,-105.371546,64,1.255,0.0,57,S,,true
8,30420,Gleneagle CDP,CO,39.039873,-104.825359,6649,2.338,0.005,57,S,,true
8,30780,Glenwood Springs,CO,39.547132,-107.342556,9963,5.835,0.009,25,A,,true
8,30835,Golden,CO,39.742483,-105.210561,20399,9.634,0.093,25,A,,true
8,30890,Goldfield CDP,CO,38.717645,-105.125328,63,0.141,0.0,57,S,,true
8,30945,Gold Hill CDP,CO,40.059733,-105.41892,218,2.075,0.0,57,S,,true
8,31550,Granada,CO,38.062973,-102.311591,445,0.685,0.0,43,A,,true
8,31605,Granby,CO,40.064803,-105.919386,2079,12.681,0.0,43,A,,true
8,31715,Grand Lake,CO,40.255942,-105.828942,410,1.032,0.003,43,A,,true
8,31935,Grand View Estates CDP,CO,39.542958,-104.822634,689,0.998,0.02,57,S,,true
8,32650,Green Mountain Falls,CO,38.934954,-105.019664,646,1.099,0.002,43,A,,true
8,33035,Greenwood Village,CO,39.615934,-104.911688,15691,8.267,0.012,25,A,,true
8,33310,Grover,CO,40.869111,-104.225932,157,0.595,0.0,43,A,,true
8,33420,Guffey CDP,CO,38.760651,-105.509821,111,8.674,0.02,57,S,,true
8,33502,Gunbarrel CDP,CO,40.063185,-105.171697,9554,6.249,0.06,57,S,,true
8,33640,Gunnison,CO,38.547978,-106.924604,6560,4.849,0.0,25,A,,true
8,33695,Gypsum,CO,39.618954,-106.959555,8040,8.851,0.115,43,A,,true
8,34520,Hartman,CO,38.121128,-102.221608,56,0.274,0.0,43,A,,true
8,34630,Hartsel CDP,CO,39.02263,-105.80057,38,0.2,0.005,57,S,,true
8,34685,Hasty CDP,CO,38.102305,-102.969681,182,2.753,0.0,57,S,,true
8,34740,Haswell,CO,38.452492,-103.16498,71,0.803,0.0,43,A,,true
8,34960,Haxtun,CO,40.641872,-102.629703,981,0.595,0.0,43,A,,true
8,35070,Hayden,CO,40.492217,-107.264325,1941,3.278,0.0,43,A,,true
8,35400,Heeney CDP,CO,39.873988,-106.304155,74,0.227,0.0,57,S,,true
8,35860,Hidden Lake CDP,CO,40.10516,-105.477571,24,0.611,0.014,57,S,,true
8,36410,Highlands Ranch CDP,CO,39.540829,-104.971077,103444,24.269,0.025,57,S,,true
8,36610,Hillrose,CO,40.324495,-103.522206,312,0.189,0.0,43,A,,true
8,36940,Hoehne CDP,CO,37.281448,-104.389092,80,3.106,0.0,57,S,,true
8,37215,Holly,CO,38.055639,-102.124589,837,0.723,0.001,43,A,,true
8,37220,Holly Hills CDP,CO,39.667727,-104.921622,2683,0.58,0.0,57,S,,true
8,37270,Holyoke,CO,40.582101,-102.297192,2346,2.47,0.007,25,A,,true
8,37380,Hooper,CO,37.745976,-105.877735,81,0.252,0.0,43,A,,true
8,37545,Hotchkiss,CO,38.798992,-107.713381,875,0.926,0.0,43,A,,true
8,37600,Hot Sulphur Springs,CO,40.074902,-106.10317,687,0.769,0.0,43,A,,true
8,37655,Howard CDP,CO,38.409751,-105.842407,852,16.741,0.0,57,S,,true
8,37820,Hudson,CO,40.091746,-104.593741,1651,5.896,0.079,43,A,,true
8,37875,Hugo,CO,39.136179,-103.473138,787,0.912,0.0,43,A,,true
8,38370,Idaho Springs,CO,39.735634,-105.517384,1782,2.253,0.034,25,A,,true
8,38425,Idalia CDP,CO,39.702917,-102.293827,97,0.085,0.0,57,S,,true
8,38480,Idledale CDP,CO,39.668928,-105.243191,244,0.277,0.0,57,S,,true
8,38535,Ignacio,CO,37.118004,-107.637557,852,0.512,0.0,43,A,,true
8,38590,Iliff,CO,40.759177,-103.066102,246,0.191,0.0,43,A,,true
8,38810,Indian Hills CDP,CO,39.629881,-105.247461,1474,5.425,0.003,57,S,,true
8,38910,Inverness CDP,CO,39.575826,-104.865321,2226,1.117,0.0,57,S,,true
8,39160,Jackson Lake CDP,CO,40.370055,-104.059173,131,3.06,0.0,57,S,,true
8,39195,Jamestown,CO,40.123001,-105.393143,256,0.575,0.0,43,A,,true
8,39250,Jansen CDP,CO,37.158175,-104.550106,101,1.172,0.0,57,S,,true
8,39745,Joes CDP,CO,39.663233,-102.678499,82,2.085,0.003,57,S,,true
8,39800,Johnson Village CDP,CO,38.811894,-106.107112,299,0.299,0.0,57,S,,true
8,39855,Johnstown,CO,40.384472,-104.967595,17303,13.792,0.086,43,A,,true
8,39965,Julesburg,CO,40.984864,-102.262708,1307,1.512,0.0,43,A,,true
8,40185,Keenesburg,CO,40.154253,-104.584026,1250,7.54,0.026,43,A,,true
8,40377,Ken Caryl CDP,CO,39.576743,-105.113695,33811,9.833,0.031,57,S,,true
8,40515,Kersey,CO,40.38801,-104.556164,1495,2.022,0.005,43,A,,true
8,40550,Keystone CDP,CO,39.573898,-105.934721,1369,41.402,0.033,57,S,,true
8,40570,Kim,CO,37.247062,-103.353411,63,0.379,0.0,43,A,,true
8,40790,Kiowa,CO,39.343692,-104.45788,725,0.862,0.0,43,A,,true
8,40900,Kirk CDP,CO,39.612689,-102.591995,61,4.101,0.0,57,S,,true
8,41010,Kit Carson,CO,38.762823,-102.795366,255,0.584,0.0,43,A,,true
8,41065,Kittredge CDP,CO,39.659375,-105.304886,1308,1.884,0.0,57,S,,true
8,41560,Kremmling,CO,40.056546,-106.378212,1509,1.308,0.0,43,A,,true
8,41835,Lafayette,CO,39.994814,-105.099676,30411,9.223,0.201,25,A,,true
8,42000,Laird CDP,CO,40.081801,-102.101898,46,0.15,0.0,57,S,,true
8,42055,La Jara,CO,37.273524,-105.959721,730,0.408,0.0,43,A,,true
8,42110,La Junta,CO,37.979414,-103.547336,7322,3.186,0.005,25,A,,true
8,42165,La Junta Gardens CDP,CO,38.001349,-103.55485,123,0.533,0.0,57,S,,true
8,42330,Lake City,CO,38.021605,-107.310706,432,0.828,0.01,43,A,,true
8,42495,Lakeside,CO,39.779075,-105.057825,16,0.188,0.061,43,A,,true
8,43000,Lakewood,CO,39.698939,-105.117573,155984,43.473,1.174,25,A,,true
8,43110,Lamar,CO,38.075971,-102.614723,7687,5.212,0.02,25,A,,true
8,43220,Laporte CDP,CO,40.637701,-105.143605,2409,6.116,0.108,57,S,,true
8,43550,Larkspur,CO,39.229573,-104.885679,206,1.591,0.0,43,A,,true
8,43605,La Salle,CO,40.348469,-104.706139,2359,0.958,0.0,43,A,,true
8,43660,Las Animas,CO,38.069668,-103.223229,2300,1.626,0.046,25,A,,true
8,44100,La Veta,CO,37.508562,-105.008487,862,1.367,0.0,43,A,,true
8,44265,Lazear CDP,CO,38.778794,-107.780411,168,1.602,0.0,57,S,,true
8,44270,Lazy Acres CDP,CO,40.085551,-105.334372,957,5.289,0.002,57,S,,true
8,44320,Leadville,CO,39.247277,-106.29346,2633,1.174,0.0,25,A,,true
8,44375,Leadville North CDP,CO,39.260018,-106.31129,1892,2.449,0.0,57,S,,true
8,44595,Lewis CDP,CO,37.501715,-108.660059,257,3.111,0.0,57,S,,true
8,44695,Leyner CDP,CO,40.051102,-105.107438,40,0.195,0.041,57,S,,true
8,44980,Limon,CO,39.265074,-103.685911,2043,3.162,0.03,43,A,,true
8,45145,Lincoln Park CDP,CO,38.425182,-105.213083,3934,3.785,0.0,57,S,,true
8,45255,Littleton,CO,39.590375,-105.020084,45652,12.629,1.132,25,A,,true
8,45530,Lochbuie,CO,40.009141,-104.726505,8088,3.685,0.023,43,A,,true
8,45680,Loghill Village CDP,CO,38.19941,-107.775343,617,6.213,0.0,57,S,,true
8,45695,Log Lane Village,CO,40.269734,-103.82896,913,0.196,0.0,43,A,,true
8,45750,Loma CDP,CO,39.20751,-108.805025,1314,10.889,0.0,57,S,,true
8,45955,Lone Tree,CO,39.530855,-104.870962,14253,9.808,0.0,25,A,,true
8,45970,Longmont,CO,40.168199,-105.100522,98885,28.778,1.643,25,A,,true
8,46355,Louisville,CO,39.969576,-105.143271,21226,7.964,0.111,25,A,,true
8,46410,Louviers CDP,CO,39.479866,-105.00334,293,1.58,0.0,57,S,,true
8,47015,Lynn CDP,CO,37.421909,-104.643061,11,0.717,0.0,57,S,,true
8,47070,Lyons,CO,40.22305,-105.268665,2209,1.349,0.016,43,A,,true
8,47235,McClave CDP,CO,38.131547,-102.850444,129,1.914,0.0,57,S,,true
8,47345,McCoy CDP,CO,39.914382,-106.725723,30,0.294,0.0,57,S,,true
8,48060,Manassa,CO,37.173841,-105.937275,947,0.931,0.0,43,A,,true
8,48115,Mancos,CO,37.346625,-108.293893,1196,0.642,0.0,43,A,,true
8,48445,Manitou Springs,CO,38.85754,-104.91286,4858,3.149,0.0,25,A,,true
8,48500,Manzanola,CO,38.108758,-103.866804,341,0.284,0.0,43,A,,true
8,48555,Marble,CO,39.071665,-107.190749,133,0.36,0.0,43,A,,true
8,48940,Marvel CDP,CO,37.111185,-108.126327,68,0.133,0.0,57,S,,true
8,49215,Matheson CDP,CO,39.168316,-103.977018,79,1.716,0.0,57,S,,true
8,49325,Maybell CDP,CO,40.518827,-108.088495,76,0.525,0.0,57,S,,true
8,49490,Maysville CDP,CO,38.525998,-106.219426,173,12.42,0.013,57,S,,true
8,49600,Mead,CO,40.227002,-104.98832,4781,13.001,0.088,43,A,,true
8,49875,Meeker,CO,40.049953,-107.894584,2374,3.589,0.0,43,A,,true
8,50012,Meridian CDP,CO,39.545681,-104.853318,4786,2.563,0.0,57,S,,true
8,50026,Meridian Village CDP,CO,39.528065,-104.825785,3202,0.509,0.0,57,S,,true
8,50040,Merino,CO,40.483705,-103.353675,281,0.152,0.0,43,A,,true
8,50380,Midland CDP,CO,38.846344,-105.15212,182,1.721,0.018,57,S,,true
8,50480,Milliken,CO,40.310509,-104.858412,8386,12.815,0.085,43,A,,true
8,50920,Minturn,CO,39.535617,-106.38173,1033,8.018,0.18,43,A,,true
8,51250,Moffat,CO,38.002667,-105.906521,108,1.666,0.0,43,A,,true
8,51635,Monte Vista,CO,37.57854,-106.149915,4247,2.633,0.018,25,A,,true
8,51690,Montezuma,CO,39.581483,-105.867653,74,0.079,0.0,43,A,,true
8,51800,Monument,CO,39.074406,-104.844221,10399,6.843,0.05,43,A,,true
8,51975,Morgan Heights CDP,CO,40.287492,-103.827446,298,0.285,0.0,57,S,,true
8,52075,Morrison,CO,39.636357,-105.205959,396,1.645,0.003,43,A,,true
8,52210,Mountain Meadows CDP,CO,40.027039,-105.383136,237,1.723,0.0,57,S,,true
8,52350,Mountain View,CO,39.774776,-105.056711,541,0.093,0.0,43,A,,true
8,52550,Mountain Village,CO,37.932416,-107.857737,1264,3.3,0.0,43,A,,true
8,52570,Mount Crested Butte,CO,38.908302,-106.960587,941,2.068,0.0,43,A,,true
8,52820,Mulford CDP,CO,39.406355,-107.165987,259,0.668,0.0,57,S,,true
8,53010,Nathrop CDP,CO,38.74874,-106.07642,288,0.723,0.0,57,S,,true
8,53120,Naturita,CO,38.218344,-108.566633,485,0.615,0.0,43,A,,true
8,53175,Nederland,CO,39.963815,-105.505864,1471,1.48,0.069,43,A,,true
8,53395,New Castle,CO,39.577645,-107.526453,4923,2.517,0.09,43,A,,true
8,53780,Niwot CDP,CO,40.097552,-105.15828,4306,3.996,0.009,57,S,,true
8,53875,No Name CDP,CO,39.55973,-107.292787,117,0.179,0.0,57,S,,true
8,53945,Norrie CDP,CO,39.328131,-106.656275,7,0.188,0.0,57,S,,true
8,54330,Northglenn,CO,39.911666,-104.982137,38131,7.359,0.085,25,A,,true
8,54495,North La Junta CDP,CO,37.999608,-103.523187,482,1.36,0.03,57,S,,true
8,54750,North Washington CDP,CO,39.807749,-104.98004,733,5.196,0.23,57,S,,true
8,54880,Norwood,CO,38.129042,-108.291813,535,0.283,0.0,43,A,,true
8,54935,Nucla,CO,38.266687,-108.548695,585,0.694,0.0,43,A,,true
8,55045,Nunn,CO,40.713753,-104.788885,504,3.964,0.0,43,A,,true
8,55155,Oak Creek,CO,40.274049,-106.957364,889,0.356,0.0,43,A,,true
8,55540,Olathe,CO,38.608384,-107.9833,2019,1.502,0.0,43,A,,true
8,55705,Olney Springs,CO,38.166274,-103.944491,315,0.241,0.0,43,A,,true
8,55870,Ophir,CO,37.85681,-107.831242,197,0.235,0.0,43,A,,true
8,55925,Orchard CDP,CO,40.332001,-104.117799,76,0.16,0.0,57,S,,true
8,55980,Orchard City,CO,38.818125,-107.96727,3142,11.521,0.009,43,A,,true
8,56035,Orchard Mesa CDP,CO,39.037385,-108.522836,6688,3.698,0.09,57,S,,true
8,56145,Ordway,CO,38.220899,-103.75668,1066,0.771,0.0,43,A,,true
8,56365,Otis,CO,40.150126,-102.962138,511,0.413,0.0,43,A,,true
8,56420,Ouray,CO,38.027543,-107.673348,898,0.863,0.0,25,A,,true
8,56475,Ovid,CO,40.960755,-102.388336,271,0.156,0.0,43,A,,true
8,56695,Padroni CDP,CO,40.781814,-103.173297,75,0.811,0.0,57,S,,true
8,56860,Pagosa Springs,CO,37.263422,-107.003565,1571,5.033,0.026,43,A,,true
8,56970,Palisade,CO,39.107931,-108.35733,2565,1.188,0.006,43,A,,true
8,57025,Palmer Lake,CO,39.115801,-104.909206,2636,3.049,0.022,43,A,,true
8,57245,Paoli,CO,40.612764,-102.471758,51,0.296,0.0,43,A,,true
8,57300,Paonia,CO,38.869808,-107.591972,1447,0.821,0.0,43,A,,true
8,57400,Parachute,CO,39.453379,-108.050999,1390,1.806,0.065,43,A,,true
8,57445,Paragon Estates CDP,CO,39.980757,-105.185187,975,1.676,0.008,57,S,,true
8,57465,Park Center CDP,CO,38.485178,-105.226136,2953,6.549,0.026,57,S,,true
8,57630,Parker,CO,39.482657,-104.79958,58512,22.335,0.008,43,A,,true
8,57850,Parshall CDP,CO,40.055562,-106.175995,42,0.299,0.0,57,S,,true
8,58235,Peetz,CO,40.961823,-103.113809,213,0.223,0.0,43,A,,true
8,58400,Penrose CDP,CO,38.421298,-105.000395,3685,17.846,0.0,57,S,,true
8,58510,Peoria CDP,CO,39.653334,-104.136977,153,13.765,0.04,57,S,,true
8,58592,Perry Park CDP,CO,39.260456,-104.967839,1932,8.552,0.035,57,S,,true
8,58675,Peyton CDP,CO,39.032979,-104.490402,214,2.297,0.0,57,S,,true
8,58785,Phippsburg CDP,CO,40.230139,-106.950796,234,1.186,0.0,57,S,,true
8,58960,Piedra CDP,CO,37.441795,-107.168427,31,11.621,0.0,57,S,,true
8,59005,Pierce,CO,40.647584,-104.780051,1097,1.858,0.0,43,A,,true
8,59240,Pine Brook Hill CDP,CO,40.038413,-105.307526,975,3.027,0.007,57,S,,true
8,59520,Pine Valley CDP,CO,39.690938,-105.413228,363,0.823,0.0,57,S,,true
8,59830,Pitkin,CO,38.608722,-106.514918,72,0.258,0.0,43,A,,true
8,59885,Placerville CDP,CO,38.005314,-108.039835,362,0.772,0.0,57,S,,true
8,60160,Platteville,CO,40.222845,-104.833541,2955,3.073,0.01,43,A,,true
8,60600,Poncha Springs,CO,38.521109,-106.072576,925,2.984,0.0,43,A,,true
8,60655,Ponderosa Park CDP,CO,39.398671,-104.635486,3334,14.576,0.0,57,S,,true
8,60765,Portland CDP,CO,38.089222,-107.695234,136,3.202,0.0,57,S,,true
8,61315,Pritchett,CO,37.370009,-102.858749,112,0.233,0.0,43,A,,true
8,62220,Pueblo West CDP,CO,38.31583,-104.784972,33086,49.688,0.02,57,S,,true
