STFIP,COFIP,NAME,ST,LON,LAT,POP,ALAND,AWATER,CBSA
37,7,Anson,NC,-80.110797,34.974145,22055,531.461,5.638,16740
37,13,Beaufort,NC,-76.961773,35.521622,44652,832.736,130.112,47820
37,19,Brunswick,NC,-78.216619,34.041766,136693,850.083,199.46,48900
37,21,Buncombe,NC,-82.551811,35.585308,269452,656.497,3.453,11700
37,23,Burke,NC,-81.641243,35.73127,87570,506.237,8.0,25860
37,25,Cabarrus,NC,-80.621106,35.395655,225804,361.232,2.697,16740
37,27,Caldwell,NC,-81.502542,35.873003,80652,471.888,2.723,25860
37,29,Camden,NC,-76.197747,36.369324,10355,240.33,69.927,47260
37,31,Carteret,NC,-76.818665,34.744126,67686,507.604,822.807,33980
37,35,Catawba,NC,-81.245331,35.695474,160610,401.374,14.65,25860
37,37,Chatham,NC,-79.208387,35.756012,76285,681.679,27.252,20500
37,45,Cleveland,NC,-81.515786,35.291366,99519,464.249,3.93,43140
37,49,Craven,NC,-77.04141,35.069158,100720,706.573,66.71,35100
37,51,Cumberland,NC,-78.937283,35.054571,334728,652.556,5.922,22180
37,53,Currituck,NC,-76.016801,36.403222,28100,261.909,264.518,47260
37,55,Dare,NC,-75.676005,35.920369,36915,383.229,1158.505,28620
37,57,Davidson,NC,-80.200515,35.857903,168930,553.178,14.521,49180
37,59,Davie,NC,-80.52037,35.931411,42712,263.699,2.9,49180
37,63,Durham,NC,-78.901717,35.986154,324833,286.525,11.338,20500
37,65,Edgecombe,NC,-77.656133,35.902358,48900,505.436,1.431,40580
37,67,Forsyth,NC,-80.258522,36.104617,382590,407.851,4.501,49180
37,69,Franklin,NC,-78.354026,36.044193,68573,491.802,2.77,39580
37,71,Gaston,NC,-81.150823,35.273689,227943,355.752,7.933,16740
37,73,Gates,NC,-76.706981,36.464578,10478,340.612,5.132,47260
37,81,Guilford,NC,-79.847354,36.066734,541299,645.922,11.714,24660
37,83,Halifax,NC,-77.67408,36.36143,48622,723.738,6.533,40260
37,85,Harnett,NC,-78.867419,35.354081,133568,594.933,6.291,11360
37,87,Haywood,NC,-82.943122,35.518934,62089,553.56,0.942,48200
37,89,Henderson,NC,-82.471646,35.341636,116281,372.949,2.136,11700
37,93,Hoke,NC,-79.170107,34.992582,52082,390.153,1.525,22180
37,97,Iredell,NC,-80.866837,35.694772,186693,574.409,22.984,16740
37,101,Johnston,NC,-78.419098,35.570579,215999,792.017,3.627,39580
37,103,Jones,NC,-77.354076,35.030718,9172,471.368,2.329,35100
37,105,Lee,NC,-79.173582,35.453843,63285,255.062,4.141,41820
37,107,Lenoir,NC,-77.633969,35.260621,55122,399.087,2.278,28820
37,109,Lincoln,NC,-81.162521,35.485544,86810,295.847,9.016,16740
37,111,McDowell,NC,-82.019915,35.667381,44578,439.954,5.397,32000
37,115,Madison,NC,-82.636142,35.839031,21193,449.615,1.869,11700
37,119,Mecklenburg,NC,-80.819873,35.225341,1115482,523.605,22.475,16740
37,125,Moore,NC,-79.439212,35.23777,99727,697.68,7.997,38240
37,127,Nash,NC,-77.925858,35.945971,94970,540.444,2.384,40580
37,129,New Hanover,NC,-77.878389,34.210212,225702,192.255,136.604,48900
37,131,Northampton,NC,-77.450044,36.44074,17471,536.695,13.858,40260
37,133,Onslow,NC,-77.405266,34.734255,204576,762.075,143.119,27340
37,135,Orange,NC,-79.082329,35.980115,148696,397.559,3.4,20500
37,137,Pamlico,NC,-76.782234,35.102112,12276,336.515,225.112,35100
37,139,Pasquotank,NC,-76.247331,36.294076,40568,226.882,62.448,21020
37,141,Pender,NC,-77.806662,34.453784,60203,871.296,62.87,48900
37,145,Person,NC,-78.97044,36.37201,39097,392.34,12.048,20500
37,147,Pitt,NC,-77.383372,35.576487,170243,652.366,3.184,24780
37,151,Randolph,NC,-79.829145,35.766153,144171,782.337,7.627,24660
37,153,Richmond,NC,-79.735374,34.942668,42946,473.689,6.014,40460
37,155,Robeson,NC,-79.091794,34.677173,116530,947.295,1.96,31300
37,157,Rockingham,NC,-79.773426,36.40032,91096,565.642,7.118,24660
37,159,Rowan,NC,-80.522841,35.620923,146875,511.608,12.343,16740
37,161,Rutherford,NC,-81.897864,35.350767,64444,565.437,1.812,22580
37,165,Scotland,NC,-79.473966,34.785743,34174,319.14,1.483,29900
37,167,Stanly,NC,-80.251909,35.320568,62504,395.079,9.725,10620
37,169,Stokes,NC,-80.275236,36.349476,44520,449.345,6.787,49180
37,171,Surry,NC,-80.657197,36.431129,71359,532.645,4.012,34340
37,175,Transylvania,NC,-82.743077,35.210116,32986,378.358,1.966,14820
37,179,Union,NC,-80.631967,35.01249,238267,632.736,6.908,16740
37,181,Vance,NC,-78.402975,36.332774,42578,252.396,16.29,25780
37,183,Wake,NC,-78.679962,35.795346,1129410,834.587,22.426,39580
37,189,Watauga,NC,-81.686035,36.218213,54086,312.438,0.879,14380
37,191,Wayne,NC,-77.986675,35.372889,117333,553.922,3.8,24140
37,193,Wilkes,NC,-81.133714,36.191877,65969,753.679,2.646,35900
37,195,Wilson,NC,-77.93379,35.727699,78784,367.574,5.534,48980
37,197,Yadkin,NC,-80.673979,36.164018,37214,334.942,2.771,49180
38,7,Billings,ND,-103.306329,47.00341,945,1148.488,4.628,19860
38,15,Burleigh,ND,-100.761269,46.823125,98458,1632.694,35.788,13900
38,17,Cass,ND,-96.866085,46.853248,184525,1764.935,2.876,22020
38,25,Dunn,ND,-102.638185,47.337232,4095,2008.492,73.564,19860
38,35,Grand Forks,ND,-97.114067,47.904107,73170,1436.225,3.192,24220
38,49,McHenry,ND,-100.700743,48.179669,5345,1873.942,37.577,33500
38,59,Morton,ND,-100.987436,46.82084,33291,1925.888,19.279,13900
38,65,Oliver,ND,-101.30705,47.120347,1877,722.404,8.678,13900
38,75,Renville,ND,-101.513019,48.71223,2282,877.244,15.698,33500
38,77,Richland,ND,-96.76508,46.265439,16529,1435.674,9.666,47420
38,89,Stark,ND,-102.784958,46.883324,33646,1334.913,5.415,19860
38,93,Stutsman,ND,-98.73948,46.917429,21593,2221.904,76.167,27420
38,101,Ward,ND,-101.324255,48.251003,69919,2013.028,42.952,33500
38,105,Williams,ND,-103.581969,48.198161,40950,2077.6,70.207,48780
39,3,Allen,OH,-84.123687,40.757218,102206,402.545,4.306,30620
39,5,Ashland,OH,-82.284305,40.854406,52447,422.987,3.848,11740
39,7,Ashtabula,OH,-80.769023,41.792138,97574,702.067,665.838,17410
39,9,Athens,OH,-82.09958,39.342729,62431,503.644,4.773,11900
39,11,Auglaize,OH,-84.27252,40.543994,46422,401.388,0.517,47540
39,13,Belmont,OH,-80.892944,40.042452,66497,532.127,9.148,48540
39,15,Brown,OH,-83.892764,38.952078,43676,489.543,3.428,17140
39,17,Butler,OH,-84.498421,39.41063,390357,466.524,3.543,17140
39,19,Carroll,OH,-81.114233,40.608768,26721,394.612,4.318,15940
39,21,Champaign,OH,-83.756495,40.121157,38714,428.989,0.839,46500
39,23,Clark,OH,-83.83172,39.927551,136001,396.877,5.641,44220
39,25,Clermont,OH,-84.213831,39.104936,208601,452.56,7.674,17140
39,27,Clinton,OH,-83.84298,39.411451,42018,408.731,3.602,48940
39,29,Columbiana,OH,-80.730613,40.780285,101877,531.917,2.81,41400
39,31,Coshocton,OH,-81.863132,40.291486,36612,563.988,3.525,18740
39,33,Crawford,OH,-82.873456,40.796314,42025,401.786,0.911,15340
39,35,Cuyahoga,OH,-81.677451,41.448408,1264817,457.211,788.318,17410
39,37,Darke,OH,-84.606299,40.116114,51881,598.102,1.639,24820
39,39,Defiance,OH,-84.448702,41.29476,38286,411.45,2.731,19580
39,41,Delaware,OH,-83.012316,40.213434,214124,443.147,14.169,18140
39,43,Erie,OH,-82.62729,41.40534,75622,251.288,374.496,41780
39,45,Fairfield,OH,-82.672891,39.799356,158921,504.365,4.197,18140
39,47,Fayette,OH,-83.443856,39.548507,28951,406.361,0.654,47920
39,49,Franklin,OH,-82.992171,40.001224,1323807,532.417,11.209,18140
39,51,Fulton,OH,-84.095238,41.57813,42713,405.447,1.771,45780
39,53,Gallia,OH,-82.275222,38.83179,29220,466.53,4.667,23680
39,55,Geauga,OH,-81.223418,41.487507,95397,400.301,7.993,17410
39,57,Greene,OH,-83.997172,39.725798,167966,413.559,2.626,19430
39,59,Guernsey,OH,-81.541964,40.017747,38438,522.254,6.049,15740
39,61,Hamilton,OH,-84.509096,39.181054,830639,405.407,7.233,17140
39,63,Hancock,OH,-83.642078,41.038819,74920,531.325,2.325,22300
39,73,Hocking,OH,-82.449693,39.524899,28050,421.349,2.3,18140
39,77,Huron,OH,-82.613754,41.176384,58565,492.243,3.332,35940
39,81,Jefferson,OH,-80.692361,40.365484,65249,408.124,2.832,48260
39,83,Knox,OH,-82.454323,40.400283,62721,525.499,4.139,34540
39,85,Lake,OH,-81.319872,41.685007,232603,229.27,749.927,17410
39,87,Lawrence,OH,-82.538753,38.50139,58240,453.393,3.873,26580
39,89,Licking,OH,-82.52159,40.051058,178519,682.427,4.927,18140
39,91,Logan,OH,-83.776776,40.382633,46150,458.506,8.337,13340
39,93,Lorain,OH,-82.110224,41.391668,312964,490.536,432.239,17410
39,95,Lucas,OH,-83.620346,41.651951,431279,339.663,256.174,45780
39,97,Madison,OH,-83.378429,39.923532,43824,465.814,0.822,18140
39,99,Mahoning,OH,-80.697024,41.048246,228614,411.488,13.69,49660
39,101,Marion,OH,-83.127065,40.582108,65359,403.806,0.351,32020
39,103,Medina,OH,-81.837739,41.14417,182470,421.458,1.62,17410
39,107,Mercer,OH,-84.606448,40.515597,42528,462.447,10.978,16380
39,109,Miami,OH,-84.229494,40.039896,108774,406.521,3.06,19430
39,113,Montgomery,OH,-84.206384,39.744183,537309,461.351,2.894,19430
39,117,Morrow,OH,-82.793839,40.51851,34950,406.134,1.089,18140
39,119,Muskingum,OH,-81.996844,39.963489,86410,664.546,8.04,49780
39,123,Ottawa,OH,-83.080376,41.532537,40364,254.704,330.373,41780
39,127,Perry,OH,-82.237977,39.758487,35408,407.934,4.552,18140
39,129,Pickaway,OH,-82.992679,39.671077,58539,501.228,5.324,18140
39,133,Portage,OH,-81.276935,41.18075,161791,487.405,16.651,10420
39,139,Richland,OH,-82.54039,40.761551,124936,495.227,4.849,31900
39,141,Ross,OH,-83.023023,39.341679,77093,689.166,3.859,17060
39,143,Sandusky,OH,-83.100451,41.340365,58896,408.246,9.465,23380
39,145,Scioto,OH,-82.944686,38.780894,74008,610.145,6.216,39020
39,147,Seneca,OH,-83.202108,41.127755,55069,551.026,1.767,45660
39,149,Shelby,OH,-84.194302,40.319534,48230,407.694,3.013,43380
39,151,Stark,OH,-81.38898,40.837592,374853,575.265,5.269,15940
39,153,Summit,OH,-81.511871,41.11615,540428,412.793,7.339,10420
39,155,Trumbull,OH,-80.759943,41.240483,201977,618.101,18.477,49660
39,157,Tuscarawas,OH,-81.467009,40.481355,93263,567.389,4.019,35420
39,159,Union,OH,-83.334873,40.241874,62784,431.759,5.131,18140
39,161,Van Wert,OH,-84.565846,40.856227,28931,409.15,1.269,46780
39,165,Warren,OH,-84.24395,39.423255,242337,401.427,6.054,17140
39,167,Washington,OH,-81.517688,39.409803,59771,631.974,8.025,31930
39,169,Wayne,OH,-81.864476,40.836466,116894,554.789,1.946,49300
39,173,Wood,OH,-83.602769,41.453257,132248,617.162,3.366,45780
40,9,Beckham,OK,-99.511022,35.361158,22410,901.675,2.132,21120
40,13,Bryan,OK,-96.386125,33.980731,46067,904.253,39.404,20460
40,17,Canadian,OK,-97.766177,35.493359,154405,896.573,8.937,36420
40,19,Carter,OK,-97.19745,34.189514,48003,822.204,11.577,11620
40,21,Cherokee,OK,-94.995607,35.902314,47078,749.127,26.896,45140
40,27,Cleveland,OK,-97.450434,35.269308,295528,538.901,19.007,36420
40,31,Comanche,OK,-98.419449,34.633044,121125,1069.322,14.541,30020
40,33,Cotton,OK,-98.331491,34.31257,5527,632.639,9.26,30020
40,37,Creek,OK,-96.226043,35.9754,71754,949.942,19.573,46140
40,39,Custer,OK,-98.828737,35.547694,28513,988.779,13.254,48220
40,47,Garfield,OK,-97.885455,36.398481,62846,1058.507,1.574,21420
40,51,Grady,OK,-97.850428,35.112409,54795,1100.54,4.392,36420
40,65,Jackson,OK,-99.331416,34.657239,24785,802.653,1.589,11060
40,71,Kay,OK,-97.125201,36.744254,43700,919.597,25.32,38620
40,81,Lincoln,OK,-96.882274,35.656322,33458,952.372,13.405,36420
40,83,Logan,OK,-97.442909,35.822271,49555,743.736,5.098,36420
40,87,McClain,OK,-97.527577,35.106328,41662,570.717,9.541,36420
40,101,Muskogee,OK,-95.366561,35.71185,66339,810.624,29.39,34780
40,109,Oklahoma,OK,-97.512375,35.52553,796292,708.897,9.545,36420
40,111,Okmulgee,OK,-95.969216,35.617922,36706,697.443,5.004,46140
40,113,Osage,OK,-96.228583,36.415208,45818,2246.608,57.422,46140
40,115,Ottawa,OK,-94.834841,36.857439,30285,470.817,13.789,33060
40,117,Pawnee,OK,-96.539216,36.270375,15553,568.353,26.583,46140
40,119,Payne,OK,-97.007049,36.0913,81646,684.901,12.352,44660
40,121,Pittsburg,OK,-95.721263,34.956346,43773,1305.522,72.363,32540
40,123,Pontotoc,OK,-96.67319,34.774213,38065,720.411,4.855,10220
40,125,Pottawatomie,OK,-96.952883,35.321377,72454,787.793,5.732,43060
40,131,Rogers,OK,-95.650597,36.31533,95240,675.747,35.887,46140
40,135,Sequoyah,OK,-94.729702,35.466206,39281,673.561,40.584,22900
40,137,Stephens,OK,-97.946619,34.518536,42848,870.209,21.171,20340
40,139,Texas,OK,-101.448408,36.712185,21384,2041.273,7.42,25100
40,143,Tulsa,OK,-95.91151,36.1027,669279,570.217,16.598,46140
40,145,Wagoner,OK,-95.627565,36.015963,80981,561.916,28.886,46140
40,147,Washington,OK,-95.937432,36.728457,52455,415.524,8.831,12780
40,149,Washita,OK,-99.05353,35.314336,10924,1003.089,5.629,48220
40,153,Woodward,OK,-99.383574,36.423748,20470,1242.786,3.743,49260
41,1,Baker,OR,-117.762087,44.780021,16668,3067.967,20.013,12520
41,3,Benton,OR,-123.275062,44.573123,95184,675.182,2.989,18700
41,5,Clackamas,OR,-122.575016,45.363411,421401,1870.673,12.31,38900
41,7,Clatsop,OR,-123.841041,46.098894,41072,828.13,255.466,11820
41,9,Columbia,OR,-122.929381,45.889969,52589,658.684,30.291,38900
41,11,Coos,OR,-124.232445,43.305461,64929,1596.065,210.292,18300
41,13,Crook,OR,-120.843605,44.283564,24738,2978.929,8.11,13460
41,15,Curry,OR,-124.327962,42.251867,23446,1628.382,360.857,15060
41,17,Deschutes,OR,-121.306213,44.090954,198253,3017.618,36.567,13460
41,19,Douglas,OR,-123.388771,43.239963,111201,5035.711,97.247,40700
41,27,Hood River,OR,-121.565661,45.658959,23977,522.087,11.214,26220
41,29,Jackson,OR,-122.858631,42.347769,223259,2783.252,18.06,32780
41,31,Jefferson,OR,-121.190361,44.591478,24502,1781.701,10.121,13460
41,33,Josephine,OR,-123.38517,42.404433,88090,1638.649,2.174,24420
41,35,Klamath,OR,-121.726802,42.285893,69413,5949.977,187.243,28900
41,39,Lane,OR,-123.119235,44.039563,382971,4554.091,168.364,21660
41,41,Lincoln,OR,-124.002001,44.713731,50395,980.982,213.572,35440
41,43,Linn,OR,-122.959471,44.556336,128610,2289.277,19.325,10540
41,45,Malheur,OR,-117.06114,43.975358,31571,9887.71,42.084,36620
41,47,Marion,OR,-122.955907,44.960149,345920,1181.097,10.254,41420
41,49,Morrow,OR,-119.617276,45.739056,12186,2030.529,17.132,25840
41,51,Multnomah,OR,-122.591156,45.517904,815428,431.159,34.011,38900
41,53,Polk,OR,-123.20811,44.920857,87433,740.924,3.145,41420
41,59,Umatilla,OR,-118.967455,45.801243,80075,3215.448,16.071,25840
41,61,Union,OR,-118.018208,45.341591,26196,2036.941,1.906,29260
41,65,Wasco,OR,-121.204066,45.541482,26670,2381.136,13.793,45520
41,67,Washington,OR,-122.87092,45.486067,600372,724.272,2.362,38900
41,71,Yamhill,OR,-123.136974,45.239528,107722,715.942,2.464,38900
42,1,Adams,PA,-77.157037,39.851137,103852,518.69,3.001,23900
42,3,Allegheny,PA,-79.971635,40.447811,1250578,729.954,14.303,38300
42,5,Armstrong,PA,-79.51099,40.769635,65558,653.321,10.651,38300
42,7,Beaver,PA,-80.302021,40.684267,168215,434.695,9.329,38300
42,11,Berks,PA,-75.909878,40.362681,428849,856.403,9.351,39740
42,13,Blair,PA,-78.376585,40.487156,122822,525.276,1.272,11020
42,15,Bradford,PA,-76.527899,41.833895,59967,1147.474,13.591,42380
42,17,Bucks,PA,-75.026366,40.239408,646538,604.367,17.488,37980
42,19,Butler,PA,-79.966512,40.821598,193763,789.486,6.176,38300
42,21,Cambria,PA,-78.800185,40.408084,133472,687.51,5.221,27780
42,25,Carbon,PA,-75.708895,40.871955,64749,381.324,6.111,10900
42,27,Centre,PA,-77.836167,40.839811,158172,1108.708,4.316,44300
42,29,Chester,PA,-75.678116,39.993381,534413,750.546,8.653,37980
42,33,Clearfield,PA,-78.499291,40.991528,80562,1145.325,9.241,20180
42,35,Clinton,PA,-77.448809,41.140123,37450,887.984,8.949,30820
42,37,Columbia,PA,-76.389553,41.038653,64727,483.212,7.182,14100
42,39,Crawford,PA,-80.098406,41.666386,83938,1012.355,25.247,32740
42,41,Cumberland,PA,-77.092609,40.205907,259469,545.48,4.831,25420
42,43,Dauphin,PA,-76.796486,40.304616,286401,524.87,33.285,25420
42,45,Delaware,PA,-75.348866,39.922639,576830,183.815,6.789,37980
42,47,Elk,PA,-78.619743,41.419129,30990,826.901,4.939,41260
42,49,Erie,PA,-80.07268,42.068563,270876,798.913,759.17,21500
42,51,Fayette,PA,-79.71596,39.949204,128804,790.758,7.968,38300
42,55,Franklin,PA,-77.654852,39.883461,155932,772.299,0.598,16540
42,61,Huntingdon,PA,-78.002926,40.428603,44092,874.652,14.615,26500
42,63,Indiana,PA,-79.1305,40.617473,83246,827.404,6.984,26860
42,69,Lackawanna,PA,-75.636396,41.441461,215896,459.013,6.145,42540
42,71,Lancaster,PA,-76.29248,40.07391,552984,943.924,39.911,29540
42,73,Lawrence,PA,-80.336455,40.986789,86070,357.365,4.419,38300
42,75,Lebanon,PA,-76.443132,40.340342,143257,361.835,0.665,30140
42,77,Lehigh,PA,-75.509406,40.597849,374557,345.332,2.887,10900
42,79,Luzerne,PA,-75.928422,41.195284,325594,889.663,16.257,42540
42,81,Lycoming,PA,-76.981292,41.24927,114188,1228.92,15.026,48700
42,83,McKean,PA,-78.58325,41.865244,40432,979.694,5.033,14620
42,85,Mercer,PA,-80.336703,41.263855,110652,672.52,10.043,25850
42,87,Mifflin,PA,-77.615882,40.60427,46143,411.045,3.671,30380
42,89,Monroe,PA,-75.305852,41.038639,168327,608.357,8.754,20700
42,91,Montgomery,PA,-75.314499,40.169483,856553,482.971,4.241,37980
42,93,Montour,PA,-76.630209,40.996765,18136,130.241,2.088,44980
42,95,Northampton,PA,-75.320858,40.699145,312951,369.788,7.358,10900
42,97,Northumberland,PA,-76.684501,40.874558,91647,457.664,19.566,44980
42,99,Perry,PA,-77.154446,40.410783,45842,551.449,4.089,25420
42,101,Philadelphia,PA,-75.139476,40.003523,1603797,134.356,8.342,37980
42,103,Pike,PA,-74.983463,41.302389,58535,544.895,21.923,25770
42,107,Schuylkill,PA,-76.195872,40.712667,143049,778.579,4.178,39060
42,109,Snyder,PA,-76.980927,40.787382,39736,328.784,2.764,42780
42,111,Somerset,PA,-79.012353,40.029001,74129,1075.047,6.61,43740
42,119,Union,PA,-76.959238,40.970242,42681,315.952,1.785,30260
42,121,Venango,PA,-79.765355,41.404235,50454,674.265,8.552,36340
42,123,Warren,PA,-79.233295,41.853111,38587,884.282,14.428,47620
42,125,Washington,PA,-80.146146,40.20836,209349,857.01,3.84,38300
42,129,Westmoreland,PA,-79.594629,40.340199,354663,1027.712,8.222,38300
42,131,Wyoming,PA,-75.938649,41.538722,26069,397.376,7.733,42540
42,133,York,PA,-76.75372,39.941929,456438,904.366,6.372,49620
44,1,Bristol,RI,-71.284716,41.712608,50793,24.132,20.602,39300
44,3,Kent,RI,-71.488956,41.698511,170363,168.566,19.572,39300
44,5,Newport,RI,-71.266556,41.548629,85643,102.431,211.199,39300
44,7,Providence,RI,-71.449675,41.857227,660741,409.482,26.205,39300
44,9,Washington,RI,-71.590046,41.467323,129839,329.279,233.503,39300
45,1,Abbeville,SC,-82.422103,34.241575,24295,491.193,20.549,24940
45,3,Aiken,SC,-81.774519,33.535704,168808,1070.688,9.481,12260
45,7,Anderson,SC,-82.61662,34.564685,203718,713.854,41.909,24860
45,13,Beaufort,SC,-80.786927,32.317957,187117,576.037,347.443,25940
45,15,Berkeley,SC,-80.035006,33.059268,229861,1103.62,130.261,16700
45,17,Calhoun,SC,-80.822118,33.677921,14119,381.152,11.333,17900
45,19,Charleston,SC,-79.978136,32.825793,408235,917.979,440.01,16700
45,21,Cherokee,SC,-81.648305,35.080959,56216,392.964,4.514,23500
45,23,Chester,SC,-81.118573,34.704401,32294,580.661,5.502,16740
45,31,Darlington,SC,-79.985464,34.326094,62905,560.588,5.663,22500
45,35,Dorchester,SC,-80.212663,32.995941,161540,568.594,2.589,16700
45,37,Edgefield,SC,-81.923002,33.713128,25657,500.71,6.293,12260
45,39,Fairfield,SC,-81.069334,34.361268,20948,686.305,23.577,17900
45,41,Florence,SC,-79.764677,34.106046,137059,800.505,3.771,22500
45,43,Georgetown,SC,-79.250947,33.457552,63404,813.612,221.221,34680
45,45,Greenville,SC,-82.331257,34.844659,525534,785.933,9.642,24860
45,47,Greenwood,SC,-82.147907,34.205171,69351,455.604,8.209,24940
45,51,Horry,SC,-78.937681,33.780221,351029,1133.306,121.42,34820
45,53,Jasper,SC,-81.002142,32.407305,28791,655.16,46.421,25940
45,55,Kershaw,SC,-80.650865,34.257249,65403,726.612,13.648,17900
45,57,Lancaster,SC,-80.771843,34.804751,96016,549.068,5.98,16740
45,59,Laurens,SC,-82.032019,34.509505,67539,712.87,10.063,24860
45,63,Lexington,SC,-81.218934,33.962205,293991,698.998,58.623,17900
45,71,Newberry,SC,-81.573551,34.264651,37719,630.293,16.993,35140
45,73,Oconee,SC,-83.002043,34.707527,78607,626.556,47.006,42860
45,75,Orangeburg,SC,-80.798783,33.47176,84223,1106.375,21.509,36700
45,77,Pickens,SC,-82.689713,34.805302,131404,496.94,15.811,24860
45,79,Richland,SC,-80.988835,34.067968,416147,757.279,14.675,17900
45,81,Saluda,SC,-81.702809,33.99882,18862,452.715,8.92,17900
45,83,Spartanburg,SC,-82.007751,34.963891,327997,808.373,11.4,43900
45,85,Sumter,SC,-80.389604,33.929496,105556,665.078,17.007,44940
45,87,Union,SC,-81.627678,34.733128,27244,513.585,1.85,43900
45,91,York,SC,-81.051363,34.998556,282090,681.034,15.063,16740
46,5,Beadle,SD,-98.2277,44.367306,19149,1258.698,6.114,26700
46,11,Brookings,SD,-96.785884,44.31091,34375,792.217,12.719,15100
46,13,Brown,SD,-98.451669,45.475353,38301,1713.03,17.921,10100
46,27,Clay,SD,-96.936772,42.808955,14967,412.031,5.388,46820
46,29,Codington,SD,-97.129856,44.91407,28325,687.585,29.579,47980
46,33,Custer,SD,-103.514861,43.740721,8318,1556.943,2.12,39660
46,35,Davison,SD,-98.040431,43.706382,19956,435.633,1.315,33580
46,45,Edmunds,SD,-99.148719,45.453421,3986,1125.98,25.085,10100
46,61,Hanson,SD,-97.771709,43.656069,3461,434.582,0.773,33580
46,65,Hughes,SD,-100.305301,44.38283,17765,741.527,59.198,38180
46,81,Lawrence,SD,-103.805876,44.453405,25768,800.053,0.258,43940
